MovementID,Date,ProductID,WarehouseID,MovementType,Quantity,UnitCost,IsSimulated
181670,2017-11-19,P239,5,Issue,-10,47.93,Yes
181671,2017-11-20,P239,5,Issue,-3,47.93,Yes
181672,2017-11-21,P239,5,Issue,-10,47.93,Yes
181673,2017-11-22,P239,5,Issue,-7,47.93,Yes
181674,2017-11-23,P239,5,Issue,-1,47.93,Yes
181675,2017-11-24,P239,5,Issue,-4,47.93,Yes
181676,2017-11-25,P239,5,Issue,-3,47.93,Yes
181677,2017-11-26,P239,5,Issue,-7,47.93,Yes
181678,2017-11-27,P239,5,Issue,-11,47.93,Yes
181679,2017-11-28,P239,5,Issue,-8,47.93,Yes
181680,2017-11-29,P239,5,Issue,-4,47.93,Yes
181681,2017-12-01,P239,5,Issue,-11,47.93,Yes
181682,2017-12-02,P239,5,Issue,-4,47.93,Yes
181683,2017-12-03,P239,5,Issue,-12,47.93,Yes
181684,2017-12-04,P239,5,Issue,-8,47.93,Yes
181685,2017-12-05,P239,5,Issue,-4,47.93,Yes
181686,2017-12-06,P239,5,Issue,-10,47.93,Yes
181687,2017-12-07,P239,5,Issue,-12,47.93,Yes
181688,2017-12-08,P239,5,Issue,-6,47.93,Yes
181689,2017-12-09,P239,5,Issue,-2,47.93,Yes
181690,2017-12-10,P239,5,Issue,-7,47.93,Yes
181691,2017-12-11,P239,5,Receipt,176,47.93,Yes
181692,2017-12-12,P239,5,Issue,-5,47.93,Yes
181693,2017-12-13,P239,5,Issue,-11,47.93,Yes
181694,2017-12-14,P239,5,Issue,-8,47.93,Yes
181695,2017-12-15,P239,5,Issue,-5,47.93,Yes
181696,2017-12-16,P239,5,Issue,-1,47.93,Yes
181697,2017-12-17,P239,5,Issue,-8,47.93,Yes
181698,2017-12-18,P239,5,Issue,-2,47.93,Yes
181699,2017-12-19,P239,5,Issue,-1,47.93,Yes
181700,2017-12-20,P239,5,Issue,-2,47.93,Yes
181701,2017-12-21,P239,5,Issue,-7,47.93,Yes
181702,2017-12-22,P239,5,Issue,-8,47.93,Yes
181703,2017-12-23,P239,5,Issue,-7,47.93,Yes
181704,2017-12-24,P239,5,Issue,-8,47.93,Yes
181705,2017-12-25,P239,5,Issue,-3,47.93,Yes
181706,2017-12-26,P239,5,Issue,-2,47.93,Yes
181707,2017-12-27,P239,5,Issue,-10,47.93,Yes
181708,2017-12-28,P239,5,Issue,-12,47.93,Yes
181709,2017-12-29,P239,5,Issue,-1,47.93,Yes
181710,2017-12-30,P239,5,Issue,-3,47.93,Yes
181711,2017-12-31,P239,5,Issue,-1,47.93,Yes
181712,2017-01-01,P239,6,Opening,149,47.93,Yes
181713,2017-01-01,P239,6,Issue,-7,47.93,Yes
181714,2017-01-02,P239,6,Issue,-1,47.93,Yes
181715,2017-01-03,P239,6,Issue,-3,47.93,Yes
181716,2017-01-04,P239,6,Issue,-4,47.93,Yes
181717,2017-01-06,P239,6,Issue,-3,47.93,Yes
181718,2017-01-07,P239,6,Issue,-2,47.93,Yes
181719,2017-01-08,P239,6,Issue,-1,47.93,Yes
181720,2017-01-09,P239,6,Issue,-4,47.93,Yes
181721,2017-01-10,P239,6,Issue,-7,47.93,Yes
181722,2017-01-11,P239,6,Issue,-4,47.93,Yes
181723,2017-01-12,P239,6,Issue,-4,47.93,Yes
181724,2017-01-13,P239,6,Issue,-2,47.93,Yes
181725,2017-01-14,P239,6,Issue,-4,47.93,Yes
181726,2017-01-15,P239,6,Issue,-4,47.93,Yes
181727,2017-01-16,P239,6,Issue,-8,47.93,Yes
181728,2017-01-17,P239,6,Issue,-2,47.93,Yes
181729,2017-01-18,P239,6,Issue,-3,47.93,Yes
181730,2017-01-19,P239,6,Issue,-2,47.93,Yes
181731,2017-01-20,P239,6,Issue,-6,47.93,Yes
181732,2017-01-21,P239,6,Issue,-6,47.93,Yes
181733,2017-01-22,P239,6,Issue,-2,47.93,Yes
181734,2017-01-23,P239,6,Issue,-7,47.93,Yes
181735,2017-01-24,P239,6,Issue,-4,47.93,Yes
181736,2017-01-25,P239,6,Issue,-4,47.93,Yes
181737,2017-01-26,P239,6,Issue,-5,47.93,Yes
181738,2017-01-27,P239,6,Issue,-2,47.93,Yes
181739,2017-01-28,P239,6,Issue,-6,47.93,Yes
181740,2017-01-29,P239,6,Issue,-5,47.93,Yes
181741,2017-01-30,P239,6,Receipt,115,47.93,Yes
181742,2017-01-30,P239,6,Issue,-3,47.93,Yes
181743,2017-01-31,P239,6,Issue,-3,47.93,Yes
181744,2017-02-02,P239,6,Issue,-6,47.93,Yes
181745,2017-02-03,P239,6,Issue,-2,47.93,Yes
181746,2017-02-04,P239,6,Issue,-1,47.93,Yes
181747,2017-02-05,P239,6,Issue,-5,47.93,Yes
181748,2017-02-06,P239,6,Issue,-8,47.93,Yes
181749,2017-02-07,P239,6,Issue,-8,47.93,Yes
181750,2017-02-09,P239,6,Issue,-7,47.93,Yes
181751,2017-02-10,P239,6,Issue,-4,47.93,Yes
181752,2017-02-11,P239,6,Issue,-7,47.93,Yes
181753,2017-02-12,P239,6,Issue,-6,47.93,Yes
181754,2017-02-13,P239,6,Issue,-4,47.93,Yes
181755,2017-02-14,P239,6,Issue,-4,47.93,Yes
181756,2017-02-15,P239,6,Issue,-1,47.93,Yes
181757,2017-02-16,P239,6,Issue,-4,47.93,Yes
181758,2017-02-17,P239,6,Issue,-1,47.93,Yes
181759,2017-02-18,P239,6,Issue,-2,47.93,Yes
181760,2017-02-19,P239,6,Issue,-1,47.93,Yes
181761,2017-02-21,P239,6,Issue,-6,47.93,Yes
181762,2017-02-22,P239,6,Issue,-2,47.93,Yes
181763,2017-02-23,P239,6,Issue,-5,47.93,Yes
181764,2017-02-25,P239,6,Issue,-8,47.93,Yes
181765,2017-02-26,P239,6,Issue,-1,47.93,Yes
181766,2017-02-27,P239,6,Issue,-5,47.93,Yes
181767,2017-02-28,P239,6,Issue,-3,47.93,Yes
181768,2017-03-01,P239,6,Issue,-5,47.93,Yes
181769,2017-03-02,P239,6,Issue,-7,47.93,Yes
181770,2017-03-03,P239,6,Issue,-2,47.93,Yes
181771,2017-03-04,P239,6,Issue,-4,47.93,Yes
181772,2017-03-05,P239,6,Issue,-6,47.93,Yes
181773,2017-03-06,P239,6,Receipt,131,47.93,Yes
181774,2017-03-06,P239,6,Issue,-1,47.93,Yes
181775,2017-03-07,P239,6,Issue,-6,47.93,Yes
181776,2017-03-08,P239,6,Issue,-3,47.93,Yes
181777,2017-03-09,P239,6,Issue,-3,47.93,Yes
181778,2017-03-10,P239,6,Issue,-2,47.93,Yes
181779,2017-03-11,P239,6,Issue,-7,47.93,Yes
181780,2017-03-12,P239,6,Issue,-2,47.93,Yes
181781,2017-03-14,P239,6,Issue,-4,47.93,Yes
181782,2017-03-15,P239,6,Issue,-1,47.93,Yes
181783,2017-03-16,P239,6,Issue,-8,47.93,Yes
181784,2017-03-17,P239,6,Issue,-4,47.93,Yes
181785,2017-03-19,P239,6,Issue,-7,47.93,Yes
181786,2017-03-20,P239,6,Issue,-2,47.93,Yes
181787,2017-03-21,P239,6,Issue,-2,47.93,Yes
181788,2017-03-22,P239,6,Issue,-8,47.93,Yes
181789,2017-03-23,P239,6,Issue,-3,47.93,Yes
181790,2017-03-24,P239,6,Issue,-6,47.93,Yes
181791,2017-03-25,P239,6,Issue,-3,47.93,Yes
181792,2017-03-26,P239,6,Issue,-2,47.93,Yes
181793,2017-03-27,P239,6,Issue,-7,47.93,Yes
181794,2017-03-28,P239,6,Issue,-5,47.93,Yes
181795,2017-03-29,P239,6,Issue,-5,47.93,Yes
181796,2017-03-31,P239,6,Issue,-8,47.93,Yes
181797,2017-04-02,P239,6,Issue,-5,47.93,Yes
181798,2017-04-03,P239,6,Issue,-5,47.93,Yes
181799,2017-04-05,P239,6,Issue,-3,47.93,Yes
181800,2017-04-06,P239,6,Issue,-6,47.93,Yes
181801,2017-04-07,P239,6,Issue,-1,47.93,Yes
181802,2017-04-08,P239,6,Issue,-5,47.93,Yes
181803,2017-04-09,P239,6,Issue,-3,47.93,Yes
181804,2017-04-10,P239,6,Receipt,127,47.93,Yes
181805,2017-04-10,P239,6,Issue,-5,47.93,Yes
181806,2017-04-11,P239,6,Issue,-3,47.93,Yes
181807,2017-04-12,P239,6,Issue,-7,47.93,Yes
181808,2017-04-13,P239,6,Issue,-2,47.93,Yes
181809,2017-04-14,P239,6,Issue,-1,47.93,Yes
181810,2017-04-16,P239,6,Issue,-2,47.93,Yes
181811,2017-04-18,P239,6,Issue,-8,47.93,Yes
181812,2017-04-19,P239,6,Issue,-2,47.93,Yes
181813,2017-04-20,P239,6,Issue,-5,47.93,Yes
181814,2017-04-21,P239,6,Issue,-4,47.93,Yes
181815,2017-04-22,P239,6,Issue,-6,47.93,Yes
181816,2017-04-23,P239,6,Issue,-4,47.93,Yes
181817,2017-04-25,P239,6,Issue,-3,47.93,Yes
181818,2017-04-26,P239,6,Issue,-2,47.93,Yes
181819,2017-04-28,P239,6,Issue,-2,47.93,Yes
181820,2017-04-30,P239,6,Issue,-3,47.93,Yes
181821,2017-05-01,P239,6,Issue,-1,47.93,Yes
181822,2017-05-02,P239,6,Issue,-4,47.93,Yes
181823,2017-05-03,P239,6,Issue,-1,47.93,Yes
181824,2017-05-04,P239,6,Issue,-2,47.93,Yes
181825,2017-05-05,P239,6,Issue,-2,47.93,Yes
181826,2017-05-06,P239,6,Issue,-5,47.93,Yes
181827,2017-05-07,P239,6,Issue,-1,47.93,Yes
181828,2017-05-08,P239,6,Issue,-5,47.93,Yes
181829,2017-05-09,P239,6,Issue,-1,47.93,Yes
181830,2017-05-10,P239,6,Issue,-4,47.93,Yes
181831,2017-05-11,P239,6,Issue,-4,47.93,Yes
181832,2017-05-12,P239,6,Issue,-5,47.93,Yes
181833,2017-05-13,P239,6,Issue,-2,47.93,Yes
181834,2017-05-15,P239,6,Issue,-6,47.93,Yes
181835,2017-05-16,P239,6,Issue,-4,47.93,Yes
181836,2017-05-17,P239,6,Issue,-4,47.93,Yes
181837,2017-05-18,P239,6,Issue,-8,47.93,Yes
181838,2017-05-19,P239,6,Issue,-5,47.93,Yes
181839,2017-05-20,P239,6,Issue,-1,47.93,Yes
181840,2017-05-21,P239,6,Issue,-7,47.93,Yes
181841,2017-05-22,P239,6,Receipt,131,47.93,Yes
181842,2017-05-22,P239,6,Issue,-6,47.93,Yes
181843,2017-05-23,P239,6,Issue,-2,47.93,Yes
181844,2017-05-24,P239,6,Issue,-5,47.93,Yes
181845,2017-05-25,P239,6,Issue,-3,47.93,Yes
181846,2017-05-26,P239,6,Issue,-5,47.93,Yes
181847,2017-05-27,P239,6,Issue,-2,47.93,Yes
181848,2017-05-28,P239,6,Issue,-2,47.93,Yes
181849,2017-05-29,P239,6,Issue,-7,47.93,Yes
181850,2017-05-30,P239,6,Issue,-8,47.93,Yes
181851,2017-05-31,P239,6,Issue,-6,47.93,Yes
181852,2017-06-01,P239,6,Issue,-8,47.93,Yes
181853,2017-06-02,P239,6,Issue,-4,47.93,Yes
181854,2017-06-03,P239,6,Issue,-7,47.93,Yes
181855,2017-06-04,P239,6,Issue,-1,47.93,Yes
181856,2017-06-05,P239,6,Issue,-4,47.93,Yes
181857,2017-06-06,P239,6,Issue,-3,47.93,Yes
181858,2017-06-07,P239,6,Issue,-3,47.93,Yes
181859,2017-06-09,P239,6,Issue,-5,47.93,Yes
181860,2017-06-10,P239,6,Issue,-3,47.93,Yes
181861,2017-06-11,P239,6,Issue,-4,47.93,Yes
181862,2017-06-12,P239,6,Issue,-8,47.93,Yes
181863,2017-06-13,P239,6,Issue,-6,47.93,Yes
181864,2017-06-14,P239,6,Issue,-4,47.93,Yes
181865,2017-06-15,P239,6,Issue,-4,47.93,Yes
181866,2017-06-16,P239,6,Issue,-5,47.93,Yes
181867,2017-06-17,P239,6,Issue,-7,47.93,Yes
181868,2017-06-18,P239,6,Issue,-4,47.93,Yes
181869,2017-06-19,P239,6,Receipt,126,47.93,Yes
181870,2017-06-19,P239,6,Issue,-8,47.93,Yes
181871,2017-06-20,P239,6,Issue,-7,47.93,Yes
181872,2017-06-22,P239,6,Issue,-8,47.93,Yes
181873,2017-06-24,P239,6,Issue,-3,47.93,Yes
181874,2017-06-25,P239,6,Issue,-4,47.93,Yes
181875,2017-06-27,P239,6,Issue,-8,47.93,Yes
181876,2017-06-29,P239,6,Issue,-7,47.93,Yes
181877,2017-06-30,P239,6,Issue,-3,47.93,Yes
181878,2017-07-02,P239,6,Issue,-4,47.93,Yes
181879,2017-07-04,P239,6,Issue,-6,47.93,Yes
181880,2017-07-05,P239,6,Issue,-1,47.93,Yes
181881,2017-07-06,P239,6,Issue,-5,47.93,Yes
181882,2017-07-07,P239,6,Issue,-6,47.93,Yes
181883,2017-07-08,P239,6,Issue,-8,47.93,Yes
181884,2017-07-09,P239,6,Issue,-1,47.93,Yes
181885,2017-07-10,P239,6,Issue,-3,47.93,Yes
181886,2017-07-11,P239,6,Issue,-4,47.93,Yes
181887,2017-07-12,P239,6,Issue,-7,47.93,Yes
181888,2017-07-13,P239,6,Issue,-6,47.93,Yes
181889,2017-07-15,P239,6,Issue,-7,47.93,Yes
181890,2017-07-16,P239,6,Issue,-5,47.93,Yes
181891,2017-07-17,P239,6,Issue,-3,47.93,Yes
181892,2017-07-18,P239,6,Issue,-2,47.93,Yes
181893,2017-07-19,P239,6,Issue,-1,47.93,Yes
181894,2017-07-20,P239,6,Issue,-6,47.93,Yes
181895,2017-07-21,P239,6,Issue,-6,47.93,Yes
181896,2017-07-22,P239,6,Issue,-2,47.93,Yes
181897,2017-07-23,P239,6,Issue,-4,47.93,Yes
181898,2017-07-24,P239,6,Receipt,135,47.93,Yes
181899,2017-07-24,P239,6,Issue,-4,47.93,Yes
181900,2017-07-25,P239,6,Issue,-4,47.93,Yes
181901,2017-07-26,P239,6,Issue,-6,47.93,Yes
181902,2017-07-27,P239,6,Issue,-3,47.93,Yes
181903,2017-07-28,P239,6,Issue,-1,47.93,Yes
181904,2017-07-30,P239,6,Issue,-6,47.93,Yes
181905,2017-07-31,P239,6,Issue,-5,47.93,Yes
181906,2017-08-01,P239,6,Issue,-7,47.93,Yes
181907,2017-08-02,P239,6,Issue,-4,47.93,Yes
181908,2017-08-03,P239,6,Issue,-2,47.93,Yes
181909,2017-08-04,P239,6,Issue,-6,47.93,Yes
181910,2017-08-05,P239,6,Issue,-6,47.93,Yes
181911,2017-08-07,P239,6,Issue,-3,47.93,Yes
181912,2017-08-09,P239,6,Issue,-7,47.93,Yes
181913,2017-08-10,P239,6,Issue,-1,47.93,Yes
181914,2017-08-11,P239,6,Issue,-8,47.93,Yes
181915,2017-08-12,P239,6,Issue,-1,47.93,Yes
181916,2017-08-13,P239,6,Issue,-1,47.93,Yes
181917,2017-08-14,P239,6,Issue,-7,47.93,Yes
181918,2017-08-15,P239,6,Issue,-6,47.93,Yes
181919,2017-08-16,P239,6,Issue,-4,47.93,Yes
181920,2017-08-17,P239,6,Issue,-4,47.93,Yes
181921,2017-08-18,P239,6,Issue,-8,47.93,Yes
181922,2017-08-19,P239,6,Issue,-2,47.93,Yes
181923,2017-08-20,P239,6,Issue,-4,47.93,Yes
181924,2017-08-22,P239,6,Issue,-8,47.93,Yes
181925,2017-08-23,P239,6,Issue,-8,47.93,Yes
181926,2017-08-24,P239,6,Issue,-1,47.93,Yes
181927,2017-08-25,P239,6,Issue,-8,47.93,Yes
181928,2017-08-26,P239,6,Issue,-4,47.93,Yes
181929,2017-08-27,P239,6,Issue,-3,47.93,Yes
181930,2017-08-28,P239,6,Receipt,142,47.93,Yes
181931,2017-08-28,P239,6,Issue,-6,47.93,Yes
181932,2017-08-29,P239,6,Issue,-6,47.93,Yes
181933,2017-08-30,P239,6,Issue,-2,47.93,Yes
181934,2017-08-31,P239,6,Issue,-3,47.93,Yes
181935,2017-09-01,P239,6,Issue,-4,47.93,Yes
181936,2017-09-03,P239,6,Issue,-5,47.93,Yes
181937,2017-09-05,P239,6,Issue,-6,47.93,Yes
181938,2017-09-06,P239,6,Issue,-5,47.93,Yes
181939,2017-09-07,P239,6,Issue,-4,47.93,Yes
181940,2017-09-09,P239,6,Issue,-4,47.93,Yes
181941,2017-09-10,P239,6,Issue,-4,47.93,Yes
181942,2017-09-11,P239,6,Issue,-3,47.93,Yes
181943,2017-09-14,P239,6,Issue,-1,47.93,Yes
181944,2017-09-15,P239,6,Issue,-1,47.93,Yes
181945,2017-09-16,P239,6,Issue,-6,47.93,Yes
181946,2017-09-18,P239,6,Issue,-6,47.93,Yes
181947,2017-09-19,P239,6,Issue,-3,47.93,Yes
181948,2017-09-20,P239,6,Issue,-7,47.93,Yes
181949,2017-09-21,P239,6,Issue,-8,47.93,Yes
181950,2017-09-22,P239,6,Issue,-2,47.93,Yes
181951,2017-09-23,P239,6,Issue,-7,47.93,Yes
181952,2017-09-24,P239,6,Issue,-6,47.93,Yes
181953,2017-09-25,P239,6,Issue,-6,47.93,Yes
181954,2017-09-26,P239,6,Issue,-2,47.93,Yes
181955,2017-09-28,P239,6,Issue,-4,47.93,Yes
181956,2017-09-29,P239,6,Issue,-3,47.93,Yes
181957,2017-09-30,P239,6,Issue,-5,47.93,Yes
181958,2017-10-01,P239,6,Issue,-5,47.93,Yes
181959,2017-10-02,P239,6,Receipt,124,47.93,Yes
181960,2017-10-02,P239,6,Issue,-3,47.93,Yes
181961,2017-10-04,P239,6,Issue,-6,47.93,Yes
181962,2017-10-05,P239,6,Issue,-5,47.93,Yes
181963,2017-10-06,P239,6,Issue,-3,47.93,Yes
181964,2017-10-07,P239,6,Issue,-7,47.93,Yes
181965,2017-10-08,P239,6,Issue,-4,47.93,Yes
181966,2017-10-09,P239,6,Issue,-8,47.93,Yes
181967,2017-10-10,P239,6,Issue,-1,47.93,Yes
181968,2017-10-11,P239,6,Issue,-1,47.93,Yes
181969,2017-10-12,P239,6,Issue,-8,47.93,Yes
181970,2017-10-13,P239,6,Issue,-8,47.93,Yes
181971,2017-10-14,P239,6,Issue,-1,47.93,Yes
181972,2017-10-15,P239,6,Issue,-7,47.93,Yes
181973,2017-10-16,P239,6,Issue,-5,47.93,Yes
181974,2017-10-17,P239,6,Issue,-7,47.93,Yes
181975,2017-10-18,P239,6,Issue,-5,47.93,Yes
181976,2017-10-19,P239,6,Issue,-6,47.93,Yes
181977,2017-10-20,P239,6,Issue,-1,47.93,Yes
181978,2017-10-21,P239,6,Issue,-8,47.93,Yes
181979,2017-10-22,P239,6,Issue,-8,47.93,Yes
181980,2017-10-23,P239,6,Issue,-7,47.93,Yes
181981,2017-10-24,P239,6,Issue,-7,47.93,Yes
181982,2017-10-25,P239,6,Issue,-8,47.93,Yes
181983,2017-10-26,P239,6,Issue,-3,47.93,Yes
181984,2017-10-27,P239,6,Issue,-3,47.93,Yes
181985,2017-10-28,P239,6,Issue,-6,47.93,Yes
181986,2017-10-29,P239,6,Issue,-4,47.93,Yes
181987,2017-10-30,P239,6,Receipt,140,47.93,Yes
181988,2017-10-30,P239,6,Issue,-4,47.93,Yes
181989,2017-10-31,P239,6,Issue,-6,47.93,Yes
181990,2017-11-01,P239,6,Issue,-8,47.93,Yes
181991,2017-11-02,P239,6,Issue,-2,47.93,Yes
181992,2017-11-03,P239,6,Issue,-6,47.93,Yes
181993,2017-11-05,P239,6,Issue,-6,47.93,Yes
181994,2017-11-06,P239,6,Issue,-6,47.93,Yes
181995,2017-11-07,P239,6,Issue,-2,47.93,Yes
181996,2017-11-08,P239,6,Issue,-2,47.93,Yes
181997,2017-11-09,P239,6,Issue,-2,47.93,Yes
181998,2017-11-11,P239,6,Issue,-1,47.93,Yes
181999,2017-11-12,P239,6,Issue,-7,47.93,Yes
182000,2017-11-13,P239,6,Issue,-8,47.93,Yes
182001,2017-11-14,P239,6,Issue,-4,47.93,Yes
182002,2017-11-15,P239,6,Issue,-8,47.93,Yes
182003,2017-11-16,P239,6,Issue,-4,47.93,Yes
182004,2017-11-17,P239,6,Issue,-7,47.93,Yes
182005,2017-11-18,P239,6,Issue,-7,47.93,Yes
182006,2017-11-19,P239,6,Issue,-8,47.93,Yes
182007,2017-11-20,P239,6,Issue,-1,47.93,Yes
182008,2017-11-21,P239,6,Issue,-6,47.93,Yes
182009,2017-11-22,P239,6,Issue,-5,47.93,Yes
182010,2017-11-23,P239,6,Issue,-2,47.93,Yes
182011,2017-11-24,P239,6,Issue,-5,47.93,Yes
182012,2017-11-25,P239,6,Issue,-1,47.93,Yes
182013,2017-11-26,P239,6,Issue,-8,47.93,Yes
182014,2017-11-27,P239,6,Receipt,126,47.93,Yes
182015,2017-11-27,P239,6,Issue,-3,47.93,Yes
182016,2017-11-29,P239,6,Issue,-2,47.93,Yes
182017,2017-11-30,P239,6,Issue,-7,47.93,Yes
182018,2017-12-02,P239,6,Issue,-1,47.93,Yes
182019,2017-12-03,P239,6,Issue,-1,47.93,Yes
182020,2017-12-04,P239,6,Issue,-4,47.93,Yes
182021,2017-12-05,P239,6,Issue,-7,47.93,Yes
182022,2017-12-06,P239,6,Issue,-2,47.93,Yes
182023,2017-12-08,P239,6,Issue,-5,47.93,Yes
182024,2017-12-09,P239,6,Issue,-2,47.93,Yes
182025,2017-12-10,P239,6,Issue,-4,47.93,Yes
182026,2017-12-11,P239,6,Issue,-4,47.93,Yes
182027,2017-12-12,P239,6,Issue,-5,47.93,Yes
182028,2017-12-13,P239,6,Issue,-4,47.93,Yes
182029,2017-12-14,P239,6,Issue,-2,47.93,Yes
182030,2017-12-15,P239,6,Issue,-3,47.93,Yes
182031,2017-12-16,P239,6,Issue,-2,47.93,Yes
182032,2017-12-17,P239,6,Issue,-6,47.93,Yes
182033,2017-12-18,P239,6,Issue,-1,47.93,Yes
182034,2017-12-19,P239,6,Issue,-4,47.93,Yes
182035,2017-12-20,P239,6,Issue,-2,47.93,Yes
182036,2017-12-21,P239,6,Issue,-2,47.93,Yes
182037,2017-12-22,P239,6,Issue,-7,47.93,Yes
182038,2017-12-23,P239,6,Issue,-1,47.93,Yes
182039,2017-12-24,P239,6,Issue,-8,47.93,Yes
182040,2017-12-25,P239,6,Issue,-5,47.93,Yes
182041,2017-12-26,P239,6,Issue,-7,47.93,Yes
182042,2017-12-27,P239,6,Issue,-7,47.93,Yes
182043,2017-12-28,P239,6,Issue,-7,47.93,Yes
182044,2017-12-29,P239,6,Issue,-7,47.93,Yes
182045,2017-12-30,P239,6,Issue,-7,47.93,Yes
182046,2017-12-31,P239,6,Issue,-1,47.93,Yes
182047,2017-01-01,P239,7,Opening,114,47.93,Yes
182048,2017-01-01,P239,7,Issue,-7,47.93,Yes
182049,2017-01-02,P239,7,Issue,-3,47.93,Yes
182050,2017-01-03,P239,7,Issue,-1,47.93,Yes
182051,2017-01-04,P239,7,Issue,-2,47.93,Yes
182052,2017-01-06,P239,7,Issue,-1,47.93,Yes
182053,2017-01-07,P239,7,Issue,-2,47.93,Yes
182054,2017-01-08,P239,7,Issue,-1,47.93,Yes
182055,2017-01-09,P239,7,Issue,-1,47.93,Yes
182056,2017-01-10,P239,7,Issue,-4,47.93,Yes
182057,2017-01-11,P239,7,Issue,-5,47.93,Yes
182058,2017-01-12,P239,7,Issue,-4,47.93,Yes
182059,2017-01-13,P239,7,Issue,-3,47.93,Yes
182060,2017-01-14,P239,7,Issue,-6,47.93,Yes
182061,2017-01-15,P239,7,Issue,-3,47.93,Yes
182062,2017-01-16,P239,7,Issue,-5,47.93,Yes
182063,2017-01-17,P239,7,Issue,-6,47.93,Yes
182064,2017-01-18,P239,7,Issue,-7,47.93,Yes
182065,2017-01-19,P239,7,Issue,-6,47.93,Yes
182066,2017-01-21,P239,7,Issue,-1,47.93,Yes
182067,2017-01-22,P239,7,Issue,-1,47.93,Yes
182068,2017-01-23,P239,7,Issue,-3,47.93,Yes
182069,2017-01-24,P239,7,Issue,-8,47.93,Yes
182070,2017-01-25,P239,7,Issue,-8,47.93,Yes
182071,2017-01-26,P239,7,Issue,-2,47.93,Yes
182072,2017-01-27,P239,7,Issue,-6,47.93,Yes
182073,2017-01-28,P239,7,Issue,-4,47.93,Yes
182074,2017-01-29,P239,7,Issue,-1,47.93,Yes
182075,2017-01-30,P239,7,Issue,-4,47.93,Yes
182076,2017-01-31,P239,7,Issue,-7,47.93,Yes
182077,2017-02-01,P239,7,Issue,-2,47.93,Yes
182078,2017-01-01,P240,3,Opening,297,87.98,Yes
182079,2017-01-01,P240,3,Issue,-5,87.98,Yes
182080,2017-01-02,P240,3,Issue,-3,87.98,Yes
182081,2017-01-04,P240,3,Issue,-5,87.98,Yes
182082,2017-01-05,P240,3,Issue,-4,87.98,Yes
182083,2017-01-06,P240,3,Issue,-4,87.98,Yes
182084,2017-01-07,P240,3,Issue,-1,87.98,Yes
182085,2017-01-08,P240,3,Issue,-1,87.98,Yes
182086,2017-01-09,P240,3,Issue,-2,87.98,Yes
182087,2017-01-10,P240,3,Issue,-6,87.98,Yes
182088,2017-01-11,P240,3,Issue,-1,87.98,Yes
182089,2017-01-12,P240,3,Issue,-4,87.98,Yes
182090,2017-01-13,P240,3,Issue,-2,87.98,Yes
182091,2017-01-14,P240,3,Issue,-6,87.98,Yes
182092,2017-01-15,P240,3,Issue,-4,87.98,Yes
182093,2017-01-16,P240,3,Issue,-1,87.98,Yes
182094,2017-01-17,P240,3,Issue,-6,87.98,Yes
182095,2017-01-18,P240,3,Issue,-6,87.98,Yes
182096,2017-01-19,P240,3,Issue,-6,87.98,Yes
182097,2017-01-20,P240,3,Issue,-4,87.98,Yes
182098,2017-01-21,P240,3,Issue,-5,87.98,Yes
182099,2017-01-22,P240,3,Issue,-4,87.98,Yes
182100,2017-01-23,P240,3,Issue,-1,87.98,Yes
182101,2017-01-24,P240,3,Issue,-4,87.98,Yes
182102,2017-01-25,P240,3,Issue,-3,87.98,Yes
182103,2017-01-26,P240,3,Issue,-6,87.98,Yes
182104,2017-01-28,P240,3,Issue,-1,87.98,Yes
182105,2017-01-29,P240,3,Issue,-3,87.98,Yes
182106,2017-01-30,P240,3,Issue,-3,87.98,Yes
182107,2017-02-01,P240,3,Issue,-1,87.98,Yes
182108,2017-02-02,P240,3,Issue,-4,87.98,Yes
182109,2017-02-04,P240,3,Issue,-3,87.98,Yes
182110,2017-02-05,P240,3,Issue,-3,87.98,Yes
182111,2017-02-06,P240,3,Issue,-1,87.98,Yes
182112,2017-02-08,P240,3,Issue,-1,87.98,Yes
182113,2017-02-09,P240,3,Issue,-3,87.98,Yes
182114,2017-02-10,P240,3,Issue,-6,87.98,Yes
182115,2017-02-11,P240,3,Issue,-6,87.98,Yes
182116,2017-02-12,P240,3,Issue,-6,87.98,Yes
182117,2017-02-13,P240,3,Issue,-5,87.98,Yes
182118,2017-02-16,P240,3,Issue,-1,87.98,Yes
182119,2017-02-18,P240,3,Issue,-5,87.98,Yes
182120,2017-02-19,P240,3,Issue,-2,87.98,Yes
182121,2017-02-20,P240,3,Issue,-5,87.98,Yes
182122,2017-02-22,P240,3,Issue,-4,87.98,Yes
182123,2017-02-23,P240,3,Issue,-5,87.98,Yes
182124,2017-02-24,P240,3,Issue,-3,87.98,Yes
182125,2017-02-25,P240,3,Issue,-6,87.98,Yes
182126,2017-02-26,P240,3,Issue,-6,87.98,Yes
182127,2017-02-27,P240,3,Issue,-2,87.98,Yes
182128,2017-02-28,P240,3,Issue,-1,87.98,Yes
182129,2017-03-01,P240,3,Issue,-3,87.98,Yes
182130,2017-03-02,P240,3,Issue,-3,87.98,Yes
182131,2017-03-03,P240,3,Issue,-4,87.98,Yes
182132,2017-03-04,P240,3,Issue,-3,87.98,Yes
182133,2017-03-05,P240,3,Issue,-6,87.98,Yes
182134,2017-03-06,P240,3,Issue,-1,87.98,Yes
