Date,ProductID,WarehouseID,OnHand,UnitCost
2017-07-31,P223,2,0,231.58
2017-08-31,P223,2,0,231.58
2017-09-30,P223,2,0,231.58
2017-10-31,P223,2,0,231.58
2017-11-30,P223,2,0,231.58
2017-12-31,P223,2,0,231.58
2017-01-31,P223,5,139,231.58
2017-02-28,P223,5,203,231.58
2017-03-31,P223,5,33,231.58
2017-04-30,P223,5,53,231.58
2017-05-31,P223,5,194,231.58
2017-06-30,P223,5,183,231.58
2017-07-31,P223,5,199,231.58
2017-08-31,P223,5,62,231.58
2017-09-30,P223,5,63,231.58
2017-10-31,P223,5,63,231.58
2017-11-30,P223,5,94,231.58
2017-12-31,P223,5,92,231.58
2017-01-31,P223,6,89,231.58
2017-02-28,P223,6,89,231.58
2017-03-31,P223,6,89,231.58
2017-04-30,P223,6,89,231.58
2017-05-31,P223,6,89,231.58
2017-06-30,P223,6,89,231.58
2017-07-31,P223,6,89,231.58
2017-08-31,P223,6,89,231.58
2017-09-30,P223,6,89,231.58
2017-10-31,P223,6,89,231.58
2017-11-30,P223,6,89,231.58
2017-12-31,P223,6,89,231.58
2017-01-31,P224,4,29,262.4
2017-02-28,P224,4,31,262.4
2017-03-31,P224,4,28,262.4
2017-04-30,P224,4,0,262.4
2017-05-31,P224,4,1,262.4
2017-06-30,P224,4,8,262.4
2017-07-31,P224,4,8,262.4
2017-08-31,P224,4,11,262.4
2017-09-30,P224,4,19,262.4
2017-10-31,P224,4,19,262.4
2017-11-30,P224,4,18,262.4
2017-12-31,P224,4,25,262.4
2017-01-31,P224,8,113,262.4
2017-02-28,P224,8,114,262.4
2017-03-31,P224,8,107,262.4
2017-04-30,P224,8,27,262.4
2017-05-31,P224,8,116,262.4
2017-06-30,P224,8,117,262.4
2017-07-31,P224,8,95,262.4
2017-08-31,P224,8,93,262.4
2017-09-30,P224,8,77,262.4
2017-10-31,P224,8,94,262.4
2017-11-30,P224,8,90,262.4
2017-12-31,P224,8,107,262.4
2017-01-31,P224,9,186,262.4
2017-02-28,P224,9,209,262.4
2017-03-31,P224,9,224,262.4
2017-04-30,P224,9,39,262.4
2017-05-31,P224,9,74,262.4
2017-06-30,P224,9,120,262.4
2017-07-31,P224,9,135,262.4
2017-08-31,P224,9,134,262.4
2017-09-30,P224,9,161,262.4
2017-10-31,P224,9,146,262.4
2017-11-30,P224,9,162,262.4
2017-12-31,P224,9,162,262.4
2017-01-31,P225,1,177,266.15
2017-02-28,P225,1,201,266.15
2017-03-31,P225,1,51,266.15
2017-04-30,P225,1,56,266.15
2017-05-31,P225,1,63,266.15
2017-06-30,P225,1,97,266.15
2017-07-31,P225,1,66,266.15
2017-08-31,P225,1,61,266.15
2017-09-30,P225,1,64,266.15
2017-10-31,P225,1,75,266.15
2017-11-30,P225,1,123,266.15
2017-12-31,P225,1,100,266.15
2017-01-31,P225,3,107,266.15
2017-02-28,P225,3,114,266.15
2017-03-31,P225,3,114,266.15
2017-04-30,P225,3,154,266.15
2017-05-31,P225,3,162,266.15
2017-06-30,P225,3,17,266.15
2017-07-31,P225,3,164,266.15
2017-08-31,P225,3,28,266.15
2017-09-30,P225,3,37,266.15
2017-10-31,P225,3,24,266.15
2017-11-30,P225,3,44,266.15
2017-12-31,P225,3,71,266.15
2017-01-31,P225,6,64,266.15
2017-02-28,P225,6,75,266.15
2017-03-31,P225,6,74,266.15
2017-04-30,P225,6,75,266.15
2017-05-31,P225,6,87,266.15
2017-06-30,P225,6,9,266.15
2017-07-31,P225,6,91,266.15
2017-08-31,P225,6,75,266.15
2017-09-30,P225,6,76,266.15
2017-10-31,P225,6,62,266.15
2017-11-30,P225,6,73,266.15
2017-12-31,P225,6,0,266.15
2017-01-31,P226,3,43,252.31
2017-02-28,P226,3,47,252.31
2017-03-31,P226,3,35,252.31
2017-04-30,P226,3,38,252.31
2017-05-31,P226,3,34,252.31
2017-06-30,P226,3,43,252.31
2017-07-31,P226,3,33,252.31
2017-08-31,P226,3,36,252.31
2017-09-30,P226,3,40,252.31
2017-10-31,P226,3,36,252.31
2017-11-30,P226,3,51,252.31
2017-12-31,P226,3,51,252.31
2017-01-31,P226,6,127,252.31
2017-02-28,P226,6,35,252.31
2017-03-31,P226,6,28,252.31
2017-04-30,P226,6,38,252.31
2017-05-31,P226,6,38,252.31
2017-06-30,P226,6,65,252.31
2017-07-31,P226,6,73,252.31
2017-08-31,P226,6,33,252.31
2017-09-30,P226,6,30,252.31
2017-10-31,P226,6,40,252.31
2017-11-30,P226,6,62,252.31
2017-12-31,P226,6,53,252.31
2017-01-31,P226,9,0,252.31
2017-02-28,P226,9,0,252.31
2017-03-31,P226,9,0,252.31
2017-04-30,P226,9,0,252.31
2017-05-31,P226,9,0,252.31
2017-06-30,P226,9,0,252.31
2017-07-31,P226,9,0,252.31
2017-08-31,P226,9,0,252.31
2017-09-30,P226,9,0,252.31
2017-10-31,P226,9,0,252.31
2017-11-30,P226,9,0,252.31
2017-12-31,P226,9,0,252.31
2017-01-31,P227,3,27,239.95
2017-02-28,P227,3,27,239.95
2017-03-31,P227,3,27,239.95
2017-04-30,P227,3,27,239.95
2017-05-31,P227,3,27,239.95
2017-06-30,P227,3,27,239.95
2017-07-31,P227,3,27,239.95
2017-08-31,P227,3,27,239.95
2017-09-30,P227,3,27,239.95
2017-10-31,P227,3,27,239.95
2017-11-30,P227,3,27,239.95
2017-12-31,P227,3,27,239.95
2017-01-31,P227,6,546,239.95
2017-02-28,P227,6,357,239.95
2017-03-31,P227,6,207,239.95
2017-04-30,P227,6,225,239.95
2017-05-31,P227,6,175,239.95
2017-06-30,P227,6,160,239.95
2017-07-31,P227,6,129,239.95
2017-08-31,P227,6,131,239.95
2017-09-30,P227,6,181,239.95
2017-10-31,P227,6,195,239.95
2017-11-30,P227,6,210,239.95
2017-12-31,P227,6,37,239.95
2017-01-31,P227,9,118,239.95
2017-02-28,P227,9,129,239.95
2017-03-31,P227,9,110,239.95
2017-04-30,P227,9,59,239.95
2017-05-31,P227,9,58,239.95
2017-06-30,P227,9,49,239.95
2017-07-31,P227,9,81,239.95
2017-08-31,P227,9,81,239.95
2017-09-30,P227,9,98,239.95
2017-10-31,P227,9,96,239.95
2017-11-30,P227,9,109,239.95
2017-12-31,P227,9,143,239.95
2017-01-31,P228,5,47,219.69
2017-02-28,P228,5,47,219.69
2017-03-31,P228,5,47,219.69
2017-04-30,P228,5,47,219.69
2017-05-31,P228,5,47,219.69
2017-06-30,P228,5,47,219.69
2017-07-31,P228,5,47,219.69
2017-08-31,P228,5,47,219.69
2017-09-30,P228,5,47,219.69
2017-10-31,P228,5,47,219.69
2017-11-30,P228,5,47,219.69
2017-12-31,P228,5,47,219.69
2017-01-31,P228,8,26,219.69
2017-02-28,P228,8,0,219.69
2017-03-31,P228,8,0,219.69
2017-04-30,P228,8,0,219.69
2017-05-31,P228,8,0,219.69
2017-06-30,P228,8,0,219.69
2017-07-31,P228,8,0,219.69
2017-08-31,P228,8,0,219.69
2017-09-30,P228,8,0,219.69
2017-10-31,P228,8,0,219.69
2017-11-30,P228,8,0,219.69
2017-12-31,P228,8,0,219.69
2017-01-31,P228,9,223,219.69
2017-02-28,P228,9,78,219.69
2017-03-31,P228,9,70,219.69
2017-04-30,P228,9,59,219.69
2017-05-31,P228,9,53,219.69
2017-06-30,P228,9,64,219.69
2017-07-31,P228,9,240,219.69
2017-08-31,P228,9,207,219.69
2017-09-30,P228,9,205,219.69
2017-10-31,P228,9,221,219.69
2017-11-30,P228,9,213,219.69
2017-12-31,P228,9,6,219.69
2017-01-31,P229,2,59,258.1
2017-02-28,P229,2,60,258.1
2017-03-31,P229,2,81,258.1
2017-04-30,P229,2,60,258.1
2017-05-31,P229,2,47,258.1
2017-06-30,P229,2,83,258.1
2017-07-31,P229,2,61,258.1
2017-08-31,P229,2,50,258.1
2017-09-30,P229,2,55,258.1
2017-10-31,P229,2,82,258.1
2017-11-30,P229,2,99,258.1
2017-12-31,P229,2,106,258.1
2017-01-31,P229,5,13,258.1
2017-02-28,P229,5,10,258.1
2017-03-31,P229,5,16,258.1
2017-04-30,P229,5,17,258.1
2017-05-31,P229,5,24,258.1
2017-06-30,P229,5,36,258.1
2017-07-31,P229,5,38,258.1
2017-08-31,P229,5,12,258.1
2017-09-30,P229,5,12,258.1
2017-10-31,P229,5,13,258.1
2017-11-30,P229,5,21,258.1
2017-12-31,P229,5,23,258.1
2017-01-31,P229,9,26,258.1
2017-02-28,P229,9,26,258.1
2017-03-31,P229,9,26,258.1
2017-04-30,P229,9,26,258.1
2017-05-31,P229,9,26,258.1
2017-06-30,P229,9,26,258.1
2017-07-31,P229,9,26,258.1
2017-08-31,P229,9,26,258.1
2017-09-30,P229,9,26,258.1
2017-10-31,P229,9,26,258.1
2017-11-30,P229,9,26,258.1
2017-12-31,P229,9,26,258.1
2017-01-31,P230,3,135,234.26
2017-02-28,P230,3,158,234.26
2017-03-31,P230,3,138,234.26
2017-04-30,P230,3,159,234.26
2017-05-31,P230,3,131,234.26
2017-06-30,P230,3,157,234.26
2017-07-31,P230,3,169,234.26
2017-08-31,P230,3,158,234.26
2017-09-30,P230,3,147,234.26
2017-10-31,P230,3,122,234.26
2017-11-30,P230,3,110,234.26
2017-12-31,P230,3,105,234.26
2017-01-31,P230,5,86,234.26
2017-02-28,P230,5,94,234.26
2017-03-31,P230,5,80,234.26
2017-04-30,P230,5,74,234.26
2017-05-31,P230,5,116,234.26
2017-06-30,P230,5,104,234.26
2017-07-31,P230,5,129,234.26
2017-08-31,P230,5,86,234.26
2017-09-30,P230,5,115,234.26
2017-10-31,P230,5,109,234.26
2017-11-30,P230,5,132,234.26
2017-12-31,P230,5,141,234.26
2017-01-31,P230,9,45,234.26
2017-02-28,P230,9,52,234.26
2017-03-31,P230,9,49,234.26
2017-04-30,P230,9,52,234.26
2017-05-31,P230,9,24,234.26
2017-06-30,P230,9,27,234.26
2017-07-31,P230,9,111,234.26
2017-08-31,P230,9,99,234.26
2017-09-30,P230,9,92,234.26
2017-10-31,P230,9,103,234.26
2017-11-30,P230,9,106,234.26
2017-12-31,P230,9,15,234.26
2017-01-31,P231,2,0,240.62
2017-02-28,P231,2,0,240.62
2017-03-31,P231,2,0,240.62
2017-04-30,P231,2,0,240.62
2017-05-31,P231,2,0,240.62
2017-06-30,P231,2,0,240.62
2017-07-31,P231,2,0,240.62
2017-08-31,P231,2,0,240.62
2017-09-30,P231,2,0,240.62
2017-10-31,P231,2,0,240.62
2017-11-30,P231,2,0,240.62
2017-12-31,P231,2,0,240.62
2017-01-31,P231,4,31,240.62
2017-02-28,P231,4,62,240.62
2017-03-31,P231,4,11,240.62
2017-04-30,P231,4,28,240.62
2017-05-31,P231,4,28,240.62
2017-06-30,P231,4,59,240.62
2017-07-31,P231,4,89,240.62
2017-08-31,P231,4,88,240.62
2017-09-30,P231,4,106,240.62
2017-10-31,P231,4,144,240.62
2017-11-30,P231,4,170,240.62
2017-12-31,P231,4,167,240.62
2017-01-31,P231,6,57,240.62
2017-02-28,P231,6,65,240.62
2017-03-31,P231,6,12,240.62
2017-04-30,P231,6,12,240.62
2017-05-31,P231,6,23,240.62
2017-06-30,P231,6,17,240.62
2017-07-31,P231,6,27,240.62
2017-08-31,P231,6,27,240.62
2017-09-30,P231,6,23,240.62
2017-10-31,P231,6,13,240.62
2017-11-30,P231,6,14,240.62
2017-12-31,P231,6,16,240.62
2017-01-31,P232,2,72,212.69
2017-02-28,P232,2,47,212.69
2017-03-31,P232,2,18,212.69
2017-04-30,P232,2,20,212.69
2017-05-31,P232,2,29,212.69
2017-06-30,P232,2,7,212.69
2017-07-31,P232,2,6,212.69
2017-08-31,P232,2,9,212.69
2017-09-30,P232,2,21,212.69
2017-10-31,P232,2,28,212.69
2017-11-30,P232,2,26,212.69
2017-12-31,P232,2,25,212.69
2017-01-31,P232,7,51,212.69
2017-02-28,P232,7,41,212.69
2017-03-31,P232,7,56,212.69
2017-04-30,P232,7,7,212.69
2017-05-31,P232,7,63,212.69
2017-06-30,P232,7,6,212.69
2017-07-31,P232,7,10,212.69
2017-08-31,P232,7,19,212.69
2017-09-30,P232,7,1,212.69
2017-10-31,P232,7,65,212.69
2017-11-30,P232,7,7,212.69
2017-12-31,P232,7,2,212.69
2017-01-31,P232,9,9,212.69
2017-02-28,P232,9,12,212.69
2017-03-31,P232,9,20,212.69
2017-04-30,P232,9,28,212.69
2017-05-31,P232,9,14,212.69
2017-06-30,P232,9,8,212.69
2017-07-31,P232,9,93,212.69
2017-08-31,P232,9,0,212.69
2017-09-30,P232,9,17,212.69
2017-10-31,P232,9,22,212.69
2017-11-30,P232,9,9,212.69
2017-12-31,P232,9,33,212.69
2017-01-31,P233,3,10,214.36
2017-02-28,P233,3,0,214.36
2017-03-31,P233,3,0,214.36
2017-04-30,P233,3,0,214.36
2017-05-31,P233,3,0,214.36
2017-06-30,P233,3,0,214.36
2017-07-31,P233,3,0,214.36
2017-08-31,P233,3,0,214.36
2017-09-30,P233,3,0,214.36
2017-10-31,P233,3,0,214.36
2017-11-30,P233,3,0,214.36
2017-12-31,P233,3,0,214.36
2017-01-31,P233,6,94,214.36
2017-02-28,P233,6,108,214.36
2017-03-31,P233,6,121,214.36
2017-04-30,P233,6,130,214.36
2017-05-31,P233,6,141,214.36
2017-06-30,P233,6,25,214.36
2017-07-31,P233,6,146,214.36
2017-08-31,P233,6,123,214.36
2017-09-30,P233,6,122,214.36
2017-10-31,P233,6,137,214.36
2017-11-30,P233,6,125,214.36
2017-12-31,P233,6,120,214.36
2017-01-31,P233,8,173,214.36
2017-02-28,P233,8,63,214.36
2017-03-31,P233,8,64,214.36
2017-04-30,P233,8,81,214.36
2017-05-31,P233,8,102,214.36
2017-06-30,P233,8,124,214.36
2017-07-31,P233,8,125,214.36
2017-08-31,P233,8,141,214.36
2017-09-30,P233,8,143,214.36
2017-10-31,P233,8,149,214.36
2017-11-30,P233,8,163,214.36
2017-12-31,P233,8,165,214.36
2017-01-31,P234,2,27,223.92
2017-02-28,P234,2,38,223.92
2017-03-31,P234,2,43,223.92
2017-04-30,P234,2,51,223.92
2017-05-31,P234,2,56,223.92
2017-06-30,P234,2,56,223.92
2017-07-31,P234,2,64,223.92
2017-08-31,P234,2,0,223.92
2017-09-30,P234,2,0,223.92
2017-10-31,P234,2,15,223.92
2017-11-30,P234,2,26,223.92
2017-12-31,P234,2,18,223.92
2017-01-31,P234,5,114,223.92
2017-02-28,P234,5,43,223.92
2017-03-31,P234,5,35,223.92
2017-04-30,P234,5,36,223.92
2017-05-31,P234,5,30,223.92
2017-06-30,P234,5,68,223.92
2017-07-31,P234,5,102,223.92
2017-08-31,P234,5,104,223.92
2017-09-30,P234,5,103,223.92
2017-10-31,P234,5,109,223.92
2017-11-30,P234,5,109,223.92
2017-12-31,P234,5,23,223.92
2017-01-31,P234,7,1,223.92
2017-02-28,P234,7,0,223.92
2017-03-31,P234,7,0,223.92
2017-04-30,P234,7,0,223.92
2017-05-31,P234,7,0,223.92
2017-06-30,P234,7,0,223.92
2017-07-31,P234,7,0,223.92
2017-08-31,P234,7,0,223.92
2017-09-30,P234,7,0,223.92
2017-10-31,P234,7,0,223.92
2017-11-30,P234,7,0,223.92
2017-12-31,P234,7,0,223.92
2017-01-31,P235,1,127,207.08
2017-02-28,P235,1,127,207.08
2017-03-31,P235,1,127,207.08
2017-04-30,P235,1,127,207.08
2017-05-31,P235,1,127,207.08
2017-06-30,P235,1,127,207.08
2017-07-31,P235,1,127,207.08
2017-08-31,P235,1,127,207.08
2017-09-30,P235,1,127,207.08
2017-10-31,P235,1,127,207.08
2017-11-30,P235,1,127,207.08
2017-12-31,P235,1,127,207.08
2017-01-31,P235,4,5,207.08
2017-02-28,P235,4,0,207.08
2017-03-31,P235,4,0,207.08
2017-04-30,P235,4,0,207.08
2017-05-31,P235,4,0,207.08
2017-06-30,P235,4,0,207.08
2017-07-31,P235,4,0,207.08
2017-08-31,P235,4,0,207.08
2017-09-30,P235,4,0,207.08
2017-10-31,P235,4,0,207.08
2017-11-30,P235,4,0,207.08
2017-12-31,P235,4,0,207.08
2017-01-31,P235,6,23,207.08
2017-02-28,P235,6,25,207.08
2017-03-31,P235,6,26,207.08
2017-04-30,P235,6,0,207.08
2017-05-31,P235,6,33,207.08
2017-06-30,P235,6,28,207.08
2017-07-31,P235,6,27,207.08
2017-08-31,P235,6,6,207.08
2017-09-30,P235,6,16,207.08
2017-10-31,P235,6,23,207.08
2017-11-30,P235,6,30,207.08
2017-12-31,P235,6,30,207.08
2017-01-31,P236,3,0,227.48
2017-02-28,P236,3,0,227.48
2017-03-31,P236,3,0,227.48
2017-04-30,P236,3,0,227.48
2017-05-31,P236,3,0,227.48
2017-06-30,P236,3,0,227.48
2017-07-31,P236,3,0,227.48
2017-08-31,P236,3,0,227.48
2017-09-30,P236,3,0,227.48
2017-10-31,P236,3,0,227.48
2017-11-30,P236,3,0,227.48
2017-12-31,P236,3,0,227.48
2017-01-31,P236,5,71,227.48
2017-02-28,P236,5,70,227.48
2017-03-31,P236,5,34,227.48
2017-04-30,P236,5,39,227.48
2017-05-31,P236,5,66,227.48
2017-06-30,P236,5,68,227.48
2017-07-31,P236,5,82,227.48
2017-08-31,P236,5,64,227.48
2017-09-30,P236,5,48,227.48
2017-10-31,P236,5,34,227.48
2017-11-30,P236,5,53,227.48
2017-12-31,P236,5,76,227.48
2017-01-31,P236,8,30,227.48
2017-02-28,P236,8,34,227.48
2017-03-31,P236,8,5,227.48
2017-04-30,P236,8,11,227.48
2017-05-31,P236,8,16,227.48
2017-06-30,P236,8,14,227.48
2017-07-31,P236,8,14,227.48
2017-08-31,P236,8,18,227.48
2017-09-30,P236,8,26,227.48
2017-10-31,P236,8,33,227.48
2017-11-30,P236,8,35,227.48
2017-12-31,P236,8,6,227.48
2017-01-31,P237,1,83,239.28
2017-02-28,P237,1,78,239.28
2017-03-31,P237,1,113,239.28
2017-04-30,P237,1,112,239.28
2017-05-31,P237,1,113,239.28
2017-06-30,P237,1,122,239.28
2017-07-31,P237,1,117,239.28
2017-08-31,P237,1,106,239.28
2017-09-30,P237,1,125,239.28
2017-10-31,P237,1,146,239.28
2017-11-30,P237,1,141,239.28
2017-12-31,P237,1,9,239.28
2017-01-31,P237,2,32,239.28
2017-02-28,P237,2,69,239.28
2017-03-31,P237,2,83,239.28
2017-04-30,P237,2,83,239.28
2017-05-31,P237,2,104,239.28
2017-06-30,P237,2,135,239.28
2017-07-31,P237,2,161,239.28
2017-08-31,P237,2,167,239.28
2017-09-30,P237,2,154,239.28
2017-10-31,P237,2,132,239.28
2017-11-30,P237,2,123,239.28
2017-12-31,P237,2,156,239.28
2017-01-31,P237,4,205,239.28
2017-02-28,P237,4,242,239.28
2017-03-31,P237,4,59,239.28
2017-04-30,P237,4,74,239.28
2017-05-31,P237,4,232,239.28
2017-06-30,P237,4,73,239.28
2017-07-31,P237,4,97,239.28
2017-08-31,P237,4,100,239.28
2017-09-30,P237,4,92,239.28
2017-10-31,P237,4,115,239.28
2017-11-30,P237,4,100,239.28
2017-12-31,P237,4,92,239.28
2017-01-31,P238,3,13,35.83
2017-02-28,P238,3,14,35.83
2017-03-31,P238,3,19,35.83
2017-04-30,P238,3,17,35.83
2017-05-31,P238,3,23,35.83
2017-06-30,P238,3,28,35.83
2017-07-31,P238,3,22,35.83
2017-08-31,P238,3,24,35.83
2017-09-30,P238,3,26,35.83
2017-10-31,P238,3,23,35.83
2017-11-30,P238,3,22,35.83
2017-12-31,P238,3,24,35.83
2017-01-31,P238,5,3,35.83
2017-02-28,P238,5,9,35.83
2017-03-31,P238,5,11,35.83
2017-04-30,P238,5,10,35.83
2017-05-31,P238,5,10,35.83
2017-06-30,P238,5,4,35.83
2017-07-31,P238,5,9,35.83
2017-08-31,P238,5,6,35.83
2017-09-30,P238,5,7,35.83
2017-10-31,P238,5,10,35.83
2017-11-30,P238,5,18,35.83
2017-12-31,P238,5,16,35.83
2017-01-31,P238,7,381,35.83
2017-02-28,P238,7,257,35.83
2017-03-31,P238,7,117,35.83
2017-04-30,P238,7,148,35.83
2017-05-31,P238,7,171,35.83
2017-06-30,P238,7,22,35.83
2017-07-31,P238,7,54,35.83
2017-08-31,P238,7,28,35.83
2017-09-30,P238,7,20,35.83
2017-10-31,P238,7,169,35.83
2017-11-30,P238,7,51,35.83
2017-12-31,P238,7,48,35.83
2017-01-31,P239,5,109,47.93
2017-02-28,P239,5,114,47.93
2017-03-31,P239,5,126,47.93
2017-04-30,P239,5,181,47.93
2017-05-31,P239,5,210,47.93
2017-06-30,P239,5,180,47.93
2017-07-31,P239,5,43,47.93
2017-08-31,P239,5,75,47.93
2017-09-30,P239,5,121,47.93
2017-10-31,P239,5,101,47.93
2017-11-30,P239,5,122,47.93
2017-12-31,P239,5,117,47.93
2017-01-31,P239,6,146,47.93
2017-02-28,P239,6,45,47.93
2017-03-31,P239,6,53,47.93
2017-04-30,P239,6,93,47.93
2017-05-31,P239,6,106,47.93
2017-06-30,P239,6,104,47.93
2017-07-31,P239,6,123,47.93
2017-08-31,P239,6,135,47.93
2017-09-30,P239,6,33,47.93
2017-10-31,P239,6,142,47.93
2017-11-30,P239,6,140,47.93
2017-12-31,P239,6,22,47.93
2017-01-31,P239,7,2,47.93
2017-02-28,P239,7,0,47.93
2017-03-31,P239,7,0,47.93
2017-04-30,P239,7,0,47.93
2017-05-31,P239,7,0,47.93
2017-06-30,P239,7,0,47.93
2017-07-31,P239,7,0,47.93
2017-08-31,P239,7,0,47.93
2017-09-30,P239,7,0,47.93
2017-10-31,P239,7,0,47.93
2017-11-30,P239,7,0,47.93
2017-12-31,P239,7,0,47.93
2017-01-31,P240,3,196,87.98
2017-02-28,P240,3,117,87.98
2017-03-31,P240,3,25,87.98
2017-04-30,P240,3,35,87.98
2017-05-31,P240,3,22,87.98
2017-06-30,P240,3,27,87.98
2017-07-31,P240,3,24,87.98
2017-08-31,P240,3,24,87.98
2017-09-30,P240,3,22,87.98
2017-10-31,P240,3,26,87.98
2017-11-30,P240,3,10,87.98
2017-12-31,P240,3,12,87.98
2017-01-31,P240,5,85,87.98
2017-02-28,P240,5,107,87.98
2017-03-31,P240,5,103,87.98
2017-04-30,P240,5,102,87.98
2017-05-31,P240,5,112,87.98
2017-06-30,P240,5,28,87.98
2017-07-31,P240,5,57,87.98
2017-08-31,P240,5,60,87.98
2017-09-30,P240,5,47,87.98
2017-10-31,P240,5,58,87.98
2017-11-30,P240,5,62,87.98
2017-12-31,P240,5,84,87.98
2017-01-31,P240,6,30,87.98
2017-02-28,P240,6,28,87.98
2017-03-31,P240,6,19,87.98
2017-04-30,P240,6,22,87.98
2017-05-31,P240,6,26,87.98
2017-06-30,P240,6,22,87.98
2017-07-31,P240,6,30,87.98
2017-08-31,P240,6,33,87.98
2017-09-30,P240,6,32,87.98
2017-10-31,P240,6,33,87.98
2017-11-30,P240,6,23,87.98
2017-12-31,P240,6,37,87.98
2017-01-31,P241,1,59,157.81
2017-02-28,P241,1,76,157.81
2017-03-31,P241,1,89,157.81
2017-04-30,P241,1,0,157.81
2017-05-31,P241,1,21,157.81
2017-06-30,P241,1,9,157.81
2017-07-31,P241,1,17,157.81
2017-08-31,P241,1,15,157.81
2017-09-30,P241,1,12,157.81
2017-10-31,P241,1,17,157.81
2017-11-30,P241,1,25,157.81
2017-12-31,P241,1,14,157.81
2017-01-31,P241,2,141,157.81
2017-02-28,P241,2,141,157.81
2017-03-31,P241,2,141,157.81
2017-04-30,P241,2,141,157.81
2017-05-31,P241,2,141,157.81
2017-06-30,P241,2,141,157.81
2017-07-31,P241,2,141,157.81
2017-08-31,P241,2,141,157.81
2017-09-30,P241,2,141,157.81
2017-10-31,P241,2,141,157.81
2017-11-30,P241,2,141,157.81
2017-12-31,P241,2,141,157.81
2017-01-31,P241,9,32,157.81
2017-02-28,P241,9,37,157.81
2017-03-31,P241,9,13,157.81
2017-04-30,P241,9,17,157.81
2017-05-31,P241,9,12,157.81
2017-06-30,P241,9,12,157.81
2017-07-31,P241,9,40,157.81
2017-08-31,P241,9,38,157.81
2017-09-30,P241,9,8,157.81
2017-10-31,P241,9,39,157.81
2017-11-30,P241,9,37,157.81
2017-12-31,P241,9,35,157.81
2017-01-31,P242,1,111,61.1
2017-02-28,P242,1,139,61.1
2017-03-31,P242,1,26,61.1
2017-04-30,P242,1,27,61.1
2017-05-31,P242,1,27,61.1
2017-06-30,P242,1,53,61.1
2017-07-31,P242,1,58,61.1
2017-08-31,P242,1,57,61.1
2017-09-30,P242,1,67,61.1
2017-10-31,P242,1,91,61.1
2017-11-30,P242,1,107,61.1
2017-12-31,P242,1,130,61.1
2017-01-31,P242,2,24,61.1
2017-02-28,P242,2,29,61.1
2017-03-31,P242,2,1,61.1
2017-04-30,P242,2,0,61.1
2017-05-31,P242,2,0,61.1
2017-06-30,P242,2,9,61.1
2017-07-31,P242,2,8,61.1
2017-08-31,P242,2,28,61.1
2017-09-30,P242,2,25,61.1
2017-10-31,P242,2,28,61.1
2017-11-30,P242,2,30,61.1
2017-12-31,P242,2,0,61.1
2017-01-31,P242,7,31,61.1
2017-02-28,P242,7,6,61.1
2017-03-31,P242,7,1,61.1
2017-04-30,P242,7,5,61.1
2017-05-31,P242,7,12,61.1
2017-06-30,P242,7,20,61.1
2017-07-31,P242,7,26,61.1
2017-08-31,P242,7,27,61.1
2017-09-30,P242,7,29,61.1
2017-10-31,P242,7,3,61.1
2017-11-30,P242,7,2,61.1
2017-12-31,P242,7,23,61.1
2017-01-31,P243,2,66,92.98
2017-02-28,P243,2,20,92.98
2017-03-31,P243,2,16,92.98
2017-04-30,P243,2,21,92.98
2017-05-31,P243,2,17,92.98
2017-06-30,P243,2,26,92.98
2017-07-31,P243,2,12,92.98
2017-08-31,P243,2,31,92.98
2017-09-30,P243,2,36,92.98
2017-10-31,P243,2,42,92.98
2017-11-30,P243,2,50,92.98
2017-12-31,P243,2,59,92.98
2017-01-31,P243,3,92,92.98
2017-02-28,P243,3,96,92.98
2017-03-31,P243,3,104,92.98
2017-04-30,P243,3,119,92.98
2017-05-31,P243,3,132,92.98
2017-06-30,P243,3,110,92.98
2017-07-31,P243,3,115,92.98
2017-08-31,P243,3,127,92.98
2017-09-30,P243,3,121,92.98
2017-10-31,P243,3,138,92.98
2017-11-30,P243,3,133,92.98
2017-12-31,P243,3,109,92.98
2017-01-31,P243,7,43,92.98
2017-02-28,P243,7,48,92.98
2017-03-31,P243,7,38,92.98
2017-04-30,P243,7,42,92.98
2017-05-31,P243,7,44,92.98
2017-06-30,P243,7,40,92.98
2017-07-31,P243,7,44,92.98
2017-08-31,P243,7,51,92.98
2017-09-30,P243,7,55,92.98
2017-10-31,P243,7,52,92.98
2017-11-30,P243,7,59,92.98
2017-12-31,P243,7,3,92.98
2017-01-31,P244,1,63,40.63
2017-02-28,P244,1,64,40.63
2017-03-31,P244,1,62,40.63
2017-04-30,P244,1,20,40.63
2017-05-31,P244,1,8,40.63
2017-06-30,P244,1,18,40.63
2017-07-31,P244,1,28,40.63
2017-08-31,P244,1,30,40.63
2017-09-30,P244,1,30,40.63
2017-10-31,P244,1,42,40.63
2017-11-30,P244,1,50,40.63
2017-12-31,P244,1,61,40.63
2017-01-31,P244,2,0,40.63
2017-02-28,P244,2,0,40.63
2017-03-31,P244,2,0,40.63
2017-04-30,P244,2,0,40.63
2017-05-31,P244,2,0,40.63
2017-06-30,P244,2,0,40.63
2017-07-31,P244,2,0,40.63
2017-08-31,P244,2,0,40.63
2017-09-30,P244,2,0,40.63
2017-10-31,P244,2,0,40.63
2017-11-30,P244,2,0,40.63
2017-12-31,P244,2,0,40.63
2017-01-31,P244,4,42,40.63
2017-02-28,P244,4,47,40.63
